,"Agriculture, forest and other land use",Industrial process and product use,Stationary energy,Transport,Waste management,city,country,inventory_type,Other
764,0.0,0.0,0.0,210.0,0.0,"Vårgårda Municipality, Sweden",Sweden,Government operations inventory,0.0
765,69460.0,7599.0,74647.0,289789.0,28654.0,"Örebro Municipality, Sweden",Sweden,Community inventories,
766,0.0,28685.0,0.0,0.0,0.0,"Örebro Municipality, Sweden",Sweden,Government operations inventory,0.0
767,32500.0,0.0,54943.0,131500.0,18700.0,"Östersund Municipality, Sweden",Sweden,Community inventories,
768,0.0,0.0,0.0,6337.902,0.0,"Östersund Municipality, Sweden",Sweden,Government operations inventory,20.0
769,0.0,0.0,0.0,0.0,0.0,"Moshi Municipal Council, Tanzania",Tanzania,Community inventories,
770,0.0,3000.0,0.0,0.0,0.0,"Moshi Municipal Council, Tanzania",Tanzania,Government operations inventory,0.0
771,706.0,0.0,22069.0,1101.0,2357.0,"Bangchak Sub District Municipality, Thailand",Thailand,Community inventories,
772,0.0,0.0,0.0,0.0,2508.05,"Bangchak Sub District Municipality, Thailand",Thailand,Government operations inventory,5.07
773,0.0,0.0,0.0,3480.0,470.0,"Chiang Mai City Municipality, Thailand",Thailand,Government operations inventory,5617.0
774,-10604476.0,0.0,38226.0,76375.0,2047803.0,"Chiang Rai City Municipality, Thailand",Thailand,Community inventories,
775,0.0,0.0,0.0,904.0,69929.0,"Chiang Rai City Municipality, Thailand",Thailand,Government operations inventory,42.0
776,2397.0,0.0,21487.0,6014.0,960.0,"Hat Siao Sub-District Municipality, Thailand",Thailand,Community inventories,
777,179.26,0.0,0.0,0.0,10189.44,"Hat Siao Sub-District Municipality, Thailand",Thailand,Government operations inventory,23.26
778,76.0,0.0,339380.0,118968.0,19299.0,"Hat Yai City Municipality, Thailand",Thailand,Community inventories,
779,3907.38,0.0,0.0,3916.58,128834.13,"Hat Yai City Municipality, Thailand",Thailand,Government operations inventory,691.15
780,6929.0,0.0,11299.0,7435.0,1341.0,"Huai Khao Kam Municipality, Thailand",Thailand,Community inventories,
781,644.74,0.0,0.0,0.0,3321.0800000000004,"Huai Khao Kam Municipality, Thailand",Thailand,Government operations inventory,2.42
782,0.0,0.0,154330.0,8048.0,0.0,"Kalangnakorn Town Municipality, Thailand",Thailand,Community inventories,
783,14.01,0.0,0.0,0.0,7110.7300000000005,"Kalangnakorn Town Municipality, Thailand",Thailand,Government operations inventory,8.81
784,-86.0,0.0,22961.0,3587.0,2128.0,"Khok Kruat Municipality, Thailand",Thailand,Community inventories,
785,-43.0,0.0,0.0,68.0,4811.0,"Khok Kruat Municipality, Thailand",Thailand,Government operations inventory,35.0
786,0.0,0.0,0.0,2036.0,197392.0,"Khon Kaen City Municipality, Thailand",Thailand,Government operations inventory,0.0
787,11470.0,0.0,0.0,69.0,5005.0,"Khun Han Municipality, Thailand",Thailand,Government operations inventory,8.0
788,0.0,0.0,72318.04000000001,21845.11,26240.16,"Lampang City Municipality, Thailand",Thailand,Community inventories,
789,0.0,0.0,0.0,592.0,512.0,"Lampang City Municipality, Thailand",Thailand,Government operations inventory,206.0
790,1.0,0.0,0.0,25.0,3780.0,"Mae Raeng Municipality, Thailand",Thailand,Government operations inventory,0.0
791,0.0,0.0,2411.0,337.0,1563.0,"Map Ammarit Municipality, Thailand",Thailand,Community inventories,
792,0.0,0.0,0.0,0.0,5192.04,"Map Ammarit Municipality, Thailand",Thailand,Government operations inventory,29.89
793,0.0,0.0,0.0,38.0,6389.0,"Na Kaeo Municipality, Thailand",Thailand,Government operations inventory,5.0
794,0.0,0.0,0.0,21.0,0.0,"Nang Lae Municipality, Thailand",Thailand,Government operations inventory,0.0
795,0.0,0.0,0.0,266.0,11801.0,"Nong Samrong Town Municipality, Thailand",Thailand,Government operations inventory,7.0
796,0.0,0.0,0.0,2868.0,217443.0,"Nonthaburi City Municipality, Thailand",Thailand,Government operations inventory,368.0
797,372154.0,0.0,765241.0,18626.0,663.0,"Patong Municipality, Thailand",Thailand,Community inventories,
798,892.52,0.0,0.0,0.0,27050.33,"Patong Municipality, Thailand",Thailand,Government operations inventory,18.05
799,-313.0,0.0,29306.0,306.0,1593.0,"Phanat Nikhom Town Municipality, Thailand",Thailand,Community inventories,
800,0.0,0.0,0.0,0.0,12161.98,"Phanat Nikhom Town Municipality, Thailand",Thailand,Government operations inventory,94.89
801,-5.0,1470.0,12744.0,271.0,314.0,"Phanom Sarakham Municipality, Thailand",Thailand,Community inventories,
802,0.0,0.0,0.0,82.0,6610.0,"Phanom Sarakham Municipality, Thailand",Thailand,Government operations inventory,40.0
803,0.0,0.0,0.0,0.0,0.0,"Phuket City Municipality, Thailand",Thailand,Community inventories,
804,-113.0,0.0,0.0,1335.0,1523.0,"Phuket City Municipality, Thailand",Thailand,Government operations inventory,42.0
805,-7.0,0.0,0.0,54.0,2505.0,"Pong Municipality, Thailand",Thailand,Government operations inventory,0.0
806,5.0,0.0,14091.0,790.0,1766.0,"Prix Municipality, Thailand",Thailand,Community inventories,
807,16.43,0.0,0.0,0.0,2784.0,"Prix Municipality, Thailand",Thailand,Government operations inventory,2.94
808,0.0,0.0,0.0,0.0,4789.150000000001,"Ranong Town Municipality, Thailand",Thailand,Government operations inventory,34.53
809,0.0,0.0,0.0,56.0,1770.0,"Rong Kwang Municipality, Thailand",Thailand,Government operations inventory,0.0
810,0.0,0.0,0.0,171.0,276.0,"Sikhio Town Municipality, Thailand",Thailand,Government operations inventory,5.0
811,0.0,0.0,0.0,452.0,33079.0,"Sisaket Town Municipality, Thailand",Thailand,Government operations inventory,336.0
812,-6534.0,0.0,17180.0,15507.0,921.0,"Thung Song Town Municipality, Thailand",Thailand,Community inventories,
813,-197.0,0.0,0.0,1308.0,39115.0,"Thung Song Town Municipality, Thailand",Thailand,Government operations inventory,77.0
814,448.0,0.0,383898.0,6249.0,31041.0,"Ubonratchathani Municipality, Thailand",Thailand,Community inventories,
815,144.61,0.0,0.0,0.0,26335.48,"Ubonratchathani Municipality, Thailand",Thailand,Government operations inventory,73.72
816,1750.0,0.0,66004.0,11541.0,1229.0,"Yasothon Town Municipality, Thailand",Thailand,Community inventories,
817,0.0,0.0,0.0,0.0,34732.369999999995,"Yasothon Town Municipality, Thailand",Thailand,Government operations inventory,151.26
818,0.0,1363741.0,20154662.0,13309358.0,2371376.0,"Istanbul Metropolitan Municipality, Turkey",Turkey,Community inventories,
819,0.0,0.0,0.0,0.0,0.0,"Istanbul Metropolitan Municipality, Turkey",Turkey,Government operations inventory,0.0
820,0.0,0.0,0.0,0.0,0.0,"Izmir Metropolitan Municipality, Turkey",Turkey,Community inventories,
821,1748.0,0.0,0.0,0.0,0.0,"Izmir Metropolitan Municipality, Turkey",Turkey,Government operations inventory,0.0
822,0.0,17.0,0.0,6173.0,0.0,"Kadiköy Municipality, Turkey",Turkey,Government operations inventory,17.0
823,0.0,0.0,0.0,0.0,0.0,"Kampala Capital City Authority, Uganda",Uganda,Community inventories,
824,0.0,16.08,0.0,0.0,0.0,"Kampala Capital City Authority, Uganda",Uganda,Government operations inventory,6295.55
825,0.0,0.0,1688000.0,439000.0,0.0,"Bristol City Council, United Kingdom",United Kingdom,Community inventories,
826,0.0,0.0,0.0,2681.0,0.0,"Bristol City Council, United Kingdom",United Kingdom,Government operations inventory,0.0
827,0.0,0.0,12406730.0,9233767.0,286115.0,"Broward County, FL, United States",United States,Community inventories,
828,0.0,0.0,0.0,51416.0,1532.0,"Broward County, FL, United States",United States,Government operations inventory,0.0
829,0.0,0.0,2656463.0,2222459.0,244625.0,"City and County of San Francisco, CA, United States",United States,Community inventories,
830,0.0,0.0,0.0,77362.0,0.0,"City and County of San Francisco, CA, United States",United States,Government operations inventory,0.0
831,0.0,0.0,0.0,0.0,0.0,"City of Albany, CA, United States",United States,Community inventories,
832,0.0,0.0,0.0,0.0,0.0,"City of Albany, CA, United States",United States,Government operations inventory,0.0
833,0.0,0.0,314991.0,84352.0,1736.0,"City of Alton, IL, United States",United States,Community inventories,
834,0.0,0.0,0.0,0.0,0.0,"City of Alton, IL, United States",United States,Government operations inventory,0.0
835,0.0,0.0,0.0,0.0,0.0,"City of Ann Arbor, MI, United States",United States,Government operations inventory,0.0
836,0.0,0.0,194650.0,144519.0,18259.0,"City of Antioch, CA, United States",United States,Community inventories,
837,0.0,0.0,0.0,0.0,0.0,"City of Antioch, CA, United States",United States,Government operations inventory,0.0
838,0.0,0.0,5572216.0,2781843.0,462806.0,"City of Atlanta, GA, United States",United States,Community inventories,
839,0.0,0.0,0.0,26550.0,116187.0,"City of Atlanta, GA, United States",United States,Government operations inventory,11961.0
840,0.0,783038.0,7098353.0,4779091.0,660631.0,"City of Austin, TX, United States",United States,Community inventories,
841,0.0,0.0,0.0,46490.0,10418.0,"City of Austin, TX, United States",United States,Government operations inventory,0.0
842,0.0,0.0,6024557.0,1183046.0,320303.0,"City of Baltimore, MD, United States",United States,Community inventories,
843,0.0,0.0,0.0,116578.0,116.0,"City of Baltimore, MD, United States",United States,Government operations inventory,0.0
844,0.0,0.0,745731.0,465343.0,27422.0,"City of Beaverton, OR, United States",United States,Community inventories,
845,0.0,0.0,0.0,1453.0,27.0,"City of Beaverton, OR, United States",United States,Government operations inventory,0.0
846,0.0,0.0,367735.0,305490.0,8360.0,"City of Benicia, CA, United States",United States,Community inventories,
847,0.0,0.0,0.0,900.0,0.0,"City of Benicia, CA, United States",United States,Government operations inventory,1632.0
848,0.0,0.0,284949.0,360982.0,10926.0,"City of Berkeley, CA, United States",United States,Community inventories,
849,0.0,0.0,0.0,3817.0,30.0,"City of Berkeley, CA, United States",United States,Government operations inventory,0.0
850,0.0,0.0,4552777.0,2051961.0,138828.0,"City of Boston, MA, United States",United States,Community inventories,
851,0.0,0.0,0.0,0.0,0.0,"City of Boston, MA, United States",United States,Government operations inventory,0.0
852,0.0,0.0,0.0,0.0,0.0,"City of Boulder, CO, United States",United States,Community inventories,
853,0.0,0.0,0.0,7939.0,1868.0,"City of Boulder, CO, United States",United States,Government operations inventory,4370.0
854,0.0,0.0,206806.267471173,212591.9,5270.0,"City of Burlington, VT, United States",United States,Community inventories,
855,0.0,0.0,0.0,1862.8,0.0,"City of Burlington, VT, United States",United States,Government operations inventory,0.0
856,0.0,12672.0,1248386.0,838986.0,17132.0,"City of Charleston, SC, United States",United States,Community inventories,
857,0.0,0.0,0.0,9252.0,0.0,"City of Charleston, SC, United States",United States,Government operations inventory,0.0
858,0.0,0.0,556621.0,120111.0,24693.0,"City of Charlottesville, VA, United States",United States,Community inventories,
859,0.0,0.0,0.0,5995.0,0.0,"City of Charlottesville, VA, United States",United States,Government operations inventory,0.0
860,0.0,0.0,24176851.0,7736131.0,1632594.0,"City of Chicago, IL, United States",United States,Community inventories,
861,0.0,0.0,0.0,0.0,0.0,"City of Chicago, IL, United States",United States,Government operations inventory,0.0
862,0.0,7962.0,502059.0,393333.0,51723.0,"City of Chula Vista, CA, United States",United States,Community inventories,
863,0.0,0.0,0.0,6617.0,0.0,"City of Chula Vista, CA, United States",United States,Government operations inventory,0.0
864,0.0,0.0,4172024.0,1974198.0,0.0,"City of Cincinnati, OH, United States",United States,Community inventories,
865,0.0,0.0,0.0,28733.47,0.0,"City of Cincinnati, OH, United States",United States,Government operations inventory,0.0
866,0.0,0.0,6358398.0,1191153.0,132672.0,"City of Cleveland, OH, United States",United States,Community inventories,
867,0.0,0.0,0.0,30445.0,0.0,"City of Cleveland, OH, United States",United States,Government operations inventory,0.0
868,0.0,0.0,0.0,1550.0,0.0,"City of Coconut Creek, FL, United States",United States,Government operations inventory,26.0
869,0.0,0.0,0.0,0.0,0.0,"City of Columbus, OH, United States",United States,Community inventories,
870,0.0,0.0,0.0,3345631.0,2889.0,"City of Columbus, OH, United States",United States,Government operations inventory,0.0
871,0.0,0.0,2126261.0,0.0,68610.0,"City of Des Moines, IA, United States",United States,Community inventories,
872,0.0,0.0,0.0,0.0,0.0,"City of Des Moines, IA, United States",United States,Government operations inventory,0.0
873,0.0,0.0,2197858.0,488440.0,15839.0,"City of Duluth, MN, United States",United States,Community inventories,
874,0.0,0.0,0.0,3330.0,0.0,"City of Duluth, MN, United States",United States,Government operations inventory,0.0
875,0.0,0.0,58316.0,67880.0,6837.0,"City of El Cerrito, CA, United States",United States,Community inventories,
876,0.0,0.0,0.0,488.0,66.0,"City of El Cerrito, CA, United States",United States,Government operations inventory,397.0
877,0.0,0.0,73001.0,92010.0,4108.0,"City of Emeryville, CA, United States",United States,Community inventories,
878,0.0,0.0,0.0,848.0,154.0,"City of Emeryville, CA, United States",United States,Government operations inventory,27.0
879,0.0,4097.0,808563.0,0.0,0.0,"City of Evanston, IL, United States",United States,Community inventories,
880,0.0,0.0,0.0,2966.0,0.0,"City of Evanston, IL, United States",United States,Government operations inventory,0.0
881,0.0,0.0,734003.0,390905.0,65901.0,"City of Flagstaff, AZ, United States",United States,Community inventories,
882,0.0,0.0,0.0,6573.0,1021.0,"City of Flagstaff, AZ, United States",United States,Government operations inventory,103.0
883,0.0,0.0,0.0,0.0,0.0,"City of Flint, MI, United States",United States,Government operations inventory,0.0
884,0.0,0.0,1436488.0,522417.0,96682.0,"City of Fort Collins, CO, United States",United States,Community inventories,
885,0.0,0.0,682168.0,1116412.0,64641.0,"City of Fremont, CA, United States",United States,Community inventories,
886,0.0,0.0,0.0,2789.0,491.0,"City of Fremont, CA, United States",United States,Government operations inventory,0.0
887,0.0,0.0,842199.0,1146164.0,27285.0,"City of Grand Rapids, MI, United States",United States,Community inventories,
888,0.0,0.0,0.0,7147.0,0.0,"City of Grand Rapids, MI, United States",United States,Government operations inventory,0.0
889,0.0,0.0,192200.0,216546.0,3764.0,"City of Hawthorne, CA, United States",United States,Community inventories,
890,0.0,0.0,0.0,1034.0,254.0,"City of Hawthorne, CA, United States",United States,Government operations inventory,0.0
891,0.0,0.0,0.0,1899.0,275.0,"City of Hillsboro, OR, United States",United States,Government operations inventory,0.0
892,0.0,0.0,0.0,87264.0,2175.0,"City of Houston, TX, United States",United States,Government operations inventory,0.0
893,0.0,0.0,202892.0,205102.0,10572.0,"City of Keene, NH, United States",United States,Community inventories,
894,0.0,0.0,0.0,1135.0,505.0,"City of Keene, NH, United States",United States,Government operations inventory,0.0
895,0.0,0.0,2233941.0,1981042.0,0.0,"City of Knoxville, TN, United States",United States,Community inventories,
896,0.0,0.0,0.0,23812.0,1237.0,"City of Knoxville, TN, United States",United States,Government operations inventory,5780.0
897,0.0,0.0,0.0,0.0,0.0,"City of Las Cruces, NM, United States",United States,Community inventories,
898,0.0,0.0,0.0,7491.0,714.0,"City of Las Cruces, NM, United States",United States,Government operations inventory,8834.0
899,0.0,0.0,84275367.0,9817784.0,709951.0,"City of Las Vegas, NV, United States",United States,Community inventories,
900,0.0,0.0,0.0,0.0,0.0,"City of Las Vegas, NV, United States",United States,Government operations inventory,0.0
901,0.0,0.0,0.0,0.0,0.0,"City of Los Altos, CA, United States",United States,Community inventories,
902,0.0,0.0,0.0,346.0,9.0,"City of Los Altos, CA, United States",United States,Government operations inventory,0.0
903,0.0,0.0,148204.0,141488.0,5979.0,"City of Manhattan Beach, CA, United States",United States,Community inventories,
904,0.0,0.0,0.0,1788.0,35.0,"City of Manhattan Beach, CA, United States",United States,Government operations inventory,0.0
905,0.0,0.0,121428.0,360043.0,40248.0,"City of Martinez, CA, United States",United States,Community inventories,
906,0.0,0.0,0.0,599.0,1035.0,"City of Martinez, CA, United States",United States,Government operations inventory,454.0
907,0.0,0.0,930909.0,217831.0,75108.0,"City of Miami Beach, FL, United States",United States,Community inventories,
908,0.0,0.0,0.0,0.0,0.0,"City of Miami Beach, FL, United States",United States,Government operations inventory,0.0
909,0.0,0.0,2668054.0,1905956.0,130583.0,"City of Miami, FL, United States",United States,Community inventories,
910,0.0,0.0,0.0,21228.0,1446.0,"City of Miami, FL, United States",United States,Government operations inventory,0.0
911,0.0,0.0,0.0,0.0,0.0,"City of Minneapolis, MN, United States",United States,Community inventories,
912,0.0,0.0,0.0,0.0,0.0,"City of Minneapolis, MN, United States",United States,Government operations inventory,0.0
913,0.0,0.0,614468.0,409238.0,15041.0,"City of North Little Rock, AR, United States",United States,Community inventories,
914,0.0,0.0,0.0,3999.13,286.0,"City of North Little Rock, AR, United States",United States,Government operations inventory,117.0
915,0.0,0.0,984587.0,1488419.0,72914.0,"City of Oakland, CA, United States",United States,Community inventories,
916,0.0,0.0,265464.0,115022.0,8079.0,"City of Olympia, WA, United States",United States,Community inventories,
917,0.0,0.0,0.0,0.0,0.0,"City of Park City Municipal Corporation, UT, United States",United States,Community inventories,
918,0.0,0.0,14583227.0,0.0,1836091.0,"City of Philadelphia, PA, United States",United States,Community inventories,
919,0.0,0.0,0.0,53320.0,155183.0,"City of Philadelphia, PA, United States",United States,Government operations inventory,0.0
920,0.0,0.0,47700509.0,28328972.0,334394.0,"City of Portland, OR, United States",United States,Community inventories,
921,0.0,0.0,2347437.0,805031.0,35123.0,"City of Richmond, VA, United States",United States,Community inventories,
922,0.0,0.0,0.0,17163.0,15565.0,"City of Richmond, VA, United States",United States,Government operations inventory,11097.0
923,0.0,0.0,0.0,4851.0,748.0,"City of Rock Hill, SC, United States",United States,Government operations inventory,0.0
924,0.0,0.0,0.0,0.0,0.0,"City of Saint Paul, MN, United States",United States,Community inventories,
925,0.0,0.0,162407.0,74713.0,0.0,"City of San Rafael, CA, United States",United States,Community inventories,
926,0.0,0.0,0.0,849.0,0.0,"City of San Rafael, CA, United States",United States,Government operations inventory,15.0
927,0.0,0.0,212591.5495,307403.0444,18595.45154,"City of Santa Barbara, CA, United States",United States,Community inventories,
928,0.0,0.0,0.0,0.0,0.0,"City of Santa Cruz, CA, United States",United States,Community inventories,
929,0.0,0.0,842529.0,1023561.0,83415.0,"City of Santa Fe, NM, United States",United States,Community inventories,
930,0.0,0.0,334591.0,741615.0,34109.0,"City of Santa Monica, CA, United States",United States,Community inventories,
931,0.0,0.0,0.0,0.0,0.0,"City of Santa Monica, CA, United States",United States,Government operations inventory,0.0
932,0.0,0.0,2493000.0,3542000.0,97000.0,"City of Seattle, WA, United States",United States,Community inventories,
933,0.0,0.0,0.0,23400.0,12900.0,"City of Seattle, WA, United States",United States,Government operations inventory,0.0
934,0.0,0.0,0.0,0.0,0.0,"City of Southfield, MI, United States",United States,Community inventories,
935,0.0,0.0,0.0,2996.0,1535.0,"City of Southfield, MI, United States",United States,Government operations inventory,0.0
936,0.0,0.0,700350.0,444550.0,83840.0,"City of Sunnyvale, CA, United States",United States,Community inventories,
937,0.0,0.0,607023.0,891165.0,60527.0,"City of Tacoma, WA, United States",United States,Community inventories,
938,0.0,0.0,0.0,0.0,35071.0,"City of Tacoma, WA, United States",United States,Government operations inventory,0.0
939,0.0,0.0,4340255.0,2701124.0,199045.0,"City of Tucson, AZ, United States",United States,Community inventories,
940,0.0,0.0,0.0,18561.0,1686.0,"City of Tucson, AZ, United States",United States,Government operations inventory,0.0
941,0.0,0.0,0.0,2076.0,40.0,"City of University City, MO, United States",United States,Government operations inventory,40.0
942,0.0,0.0,0.0,0.0,0.0,"City of Urbana, IL, United States",United States,Community inventories,
943,0.0,0.0,0.0,1471519.0,561086.0,"City of Urbana, IL, United States",United States,Government operations inventory,0.0
944,0.0,0.0,0.0,0.0,0.0,"City of Waukesha, WI, United States",United States,Government operations inventory,0.0
945,0.0,0.0,880807.0,3320705.0,4982.0,"City of West Palm Beach, FL, United States",United States,Community inventories,
946,0.0,0.0,4449521.0,1742451.0,382996.0,"County of Lexington-Fayette, KY, United States",United States,Community inventories,
947,0.0,4369106.935,13734635.0,5687740.013,521728.8465,"Cuyahoga County, OH, United States",United States,Community inventories,
948,0.0,0.0,11099875.0,11080702.0,0.0,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,Community inventories,
949,0.0,0.0,0.0,197768.0,0.0,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,Government operations inventory,0.0
950,0.0,0.0,0.0,0.0,0.0,"Miami-Dade County, FL, United States",United States,Community inventories,
951,0.0,0.0,291246.0,481787.0,18245.0,"Santa Cruz County, CA, United States",United States,Community inventories,
952,0.0,0.0,0.0,3673.0,18335.0,"Santa Cruz County, CA, United States",United States,Government operations inventory,0.0
953,0.0,0.0,0.0,0.0,0.0,"Town of Wellfleet, MA, United States",United States,Community inventories,
954,0.0,0.0,1069271.0,515916.0,-2246.0,"Township of Hamilton, NJ, United States",United States,Community inventories,
955,0.0,0.0,0.0,2428.0,4162.0,"Township of Hamilton, NJ, United States",United States,Government operations inventory,0.0
956,0.0,0.0,122931.0,149353.0,957.0,"Village of Pinecrest, FL, United States",United States,Community inventories,
957,0.0,0.0,111033.0,97151.0,29219.0,"Chacao Municipality, Venezuela",Venezuela,Community inventories,
958,0.0,0.0,0.0,690.0,0.0,"Chacao Municipality, Venezuela",Venezuela,Government operations inventory,0.0
959,0.0,0.0,0.0,0.0,0.0,"Da Nang Municipal People's Government, Vietnam",Vietnam,Community inventories,
960,0.0,0.0,0.0,0.0,0.0,"Dong Ha City, Vietnam",Vietnam,Community inventories,
