"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population","iso"
1443,"San Pawl il-Bahar","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,000","MLT"
1444,"Santa Lucija","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,200","MLT"
1446,"Santa Venera","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,075","MLT"
1447,"Sliema","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,242","MLT"
1448,"Swieqi","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,208","MLT"
1449,"Ta' Kercem","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,665","MLT"
1450,"Ta' Xbiex","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,860","MLT"
1451,"Xaghra","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,946","MLT"
1452,"Xewkija","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,366","MLT"
1453,"il-Gzira","City","Malta","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,090","MLT"
1454,"Association Mauritanienne des Communes du Sud (AMCS)","City","Mauritania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"220,000","MRT"
1455,"Nouakchott","City","Mauritania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"958,399","MRT"
1457,"Curepipe","City","Mauritius","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"79,172","MUS"
1458,"Vacoas","City","Mauritius","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"106,472","MUS"
1459,"Alvarado","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"56,927","MEX"
1460,"Apaseo el Grande","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"92,605","MEX"
1461,"Aquila","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,924","MEX"
1462,"Atenguillo","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,107","MEX"
1463,"Bahía de Banderas","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"150,250","MEX"
1464,"Castillo de Teayo","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20,037","MEX"
1465,"Centro","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"664,629","MEX"
1466,"Chalma","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,479","MEX"
1468,"Champotón, Campeche","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"96,681","MEX"
1469,"Chiconamel, Veracruz","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,737","MEX"
1470,"Coatepec","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"92,127","MEX"
1471,"Coatzacoalcos, Veracruz","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"319,187","MEX"
1472,"Concepción de Buenos Aires ","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,933","MEX"
1473,"Cozumel","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"79,000","MEX"
1474,"Cuernavaca","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"366,321","MEX"
1475,"Culiacán","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"905,265","MEX"
1476,"Degollado","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"21,000","MEX"
1477,"EL Grullo, Jalisco","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"24,312","MEX"
1478,"Heroica Guaymas de Zaragoza","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"158,046","MEX"
1479,"Huajuapan de León","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"77,546","MEX"
1480,"Huiloapan de Cuauhtémoc","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,221","MEX"
1481,"Hunucmá","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,000","MEX"
1482,"JICOSUR","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"147,918","MEX"
1483,"Los Cabos","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"500,000","MEX"
1484,"Madero","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"230,210","MEX"
1485,"Mariano Escobedo","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"37,285","MEX"
1486,"Metepec","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"227,827","MEX"
1487,"Numarán","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,794","MEX"
1490,"Orizaba","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"120,844","MEX"
1491,"Playa del Carmen","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"228,186","MEX"
1492,"Progreso","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"37,369","MEX"
1493,"Puerto Morelos","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"38,000","MEX"
1494,"Puerto Vallarta","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","MEX"
1495,"Río Blanco","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"41,932","MEX"
1496,"Saltillo","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"807,537","MEX"
1497,"San Luis Potosí","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"824,229","MEX"
1498,"Santa Catarina Ayometla, Tlaxcala  ","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,817","MEX"
1499,"Santa Catarina, Mexico","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"296,954","MEX"
1500,"Tekax","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"40,547","MEX"
1501,"Tenango del Valle","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"86,380","MEX"
1502,"Tlalnepantla de Baz","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"700,734","MEX"
1503,"Tlaquepaque, Jalisco","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"664,193","MEX"
1504,"Tlilapan","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,258","MEX"
1505,"Totatiche","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,435","MEX"
1506,"Umán","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"70,000","MEX"
1507,"Uruapan del Progreso","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"334,749","MEX"
1508,"Valladolid","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"80,313","MEX"
1509,"Villa Guerrero","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,638","MEX"
1511,"Xochitepec","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"63,382","MEX"
1512,"Zapopan","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1.33 million","MEX"
1513,"Zinacantepec","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"188,927","MEX"
1514,"Arandas","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"77,116","MEX"
1515,"Colón","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"62,667","MEX"
1516,"Huamantla","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"84,979","MEX"
1517,"Jamay","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"26,000","MEX"
1518,"La Perla","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"26,880","MEX"
1519,"Monclova","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"350,000","MEX"
1520,"Nogales","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"37,908","MEX"
1522,"Rafael Delgado","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"23,112","MEX"
1523,"San José de Gracia","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,896","MEX"
1524,"San Nicolas de los Garza","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"430,143","MEX"
1525,"Teapa Tabasco","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"53,555","MEX"
1526,"Temixco","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"108,126","MEX"
1527,"Xico","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"35,188","MEX"
1528,"Zacualpan","City","Mexico","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,370","MEX"
1529,"Bijelo Polje","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"57,124","MNE"
1530,"Kolašin","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,015","MNE"
1531,"NikšIc","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"75,282","MNE"
1532,"Žabljak","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,928","MNE"
1533,"Agadir","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"450,000","MAR"
1534,"Belfaâ","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"27,592","MAR"
1535,"Commune d'Oujda (CO)","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"477,100","MAR"
1536,"Commune urbaine de Benslimane","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"58,194","MAR"
1537,"Drarga","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"70,793","MAR"
1538,"Fam El Hisn","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,353","MAR"
1539,"Figuig","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,872","MAR"
1540,"Kénitra","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"918,222","MAR"
1541,"Marrakech","City","Morocco","Global Covenant of Mayors for Climate & Energy;;Cool Coalition ","","",NA,NA,"928,850","MAR"
1543,"Mdiq","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"56,130","MAR"
1544,"Salé","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"903,485","MAR"
1545,"Sefrou","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"79,887","MAR"
1546,"Tiznit","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"76,000","MAR"
1547,"Chefchaouen","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"43,000","MAR"
1548,"Boane","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"78,000","MOZ"
1549,"Chibuto","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"63,184","MOZ"
1550,"Cuamba","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"130,776","MOZ"
1551,"Gurue","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"105,000","MOZ"
1552,"Inhambane","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"63,867","MOZ"
1554,"Mandlakazi","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"35,655","MOZ"
1555,"Massinga","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"47,089","MOZ"
1556,"Milange","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"55,139","MOZ"
1557,"Moatize","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"66,575","MOZ"
1558,"Monapo","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"80,010","MOZ"
1559,"Mueda","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"54,921","MOZ"
1560,"Quelimane","City","Mozambique","Global Covenant of Mayors for Climate & Energy;;Under2 Coalition","","",NA,NA,"250,000","MOZ"
1561,"Xai-Xai","City","Mozambique","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"142,468","MOZ"
1562,"Ondangwa","City","Namibia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"22,822","NAM"
1563,"Windhoek","City","Namibia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"322,500","NAM"
1564,"Kathmandu","City","Nepal","Clean Air Initiative;;Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1 million","NPL"
1565,"Alkmaar","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"288,000","NLD"
1566,"Almere","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"193,156","NLD"
1567,"Apeldoorn","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"155,730","NLD"
1568,"Arnhem","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"149,271","NLD"
1569,"Bergen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"30,000","NLD"
1570,"Breda, Netherlands","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"184,000","NLD"
1571,"Castricum","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"34,361","NLD"
1572,"Culemborg","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"27,973","NLD"
1573,"Delft","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"96,172","NLD"
1575,"Eindhoven","City","Netherlands","Global Covenant of Mayors for Climate & Energy;;DivestInvest","","",NA,NA,"210,333","NLD"
1576,"Enschede","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"158,627","NLD"
1577,"Geldermalsen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"27,000","NLD"
1578,"Gemeente Assen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"67,600","NLD"
1579,"Lingewaal","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,157","NLD"
1580,"Groningen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"202,250","NLD"
1581,"Haarlem","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"150,000","NLD"
1582,"Heerhugowaard","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"51,253","NLD"
1583,"Heerlen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"89,385","NLD"
1584,"Heiloo","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"22,500","NLD"
1585,"Helmond","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"88,000","NLD"
1586,"Langedijk","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"200,000","NLD"
1587,"Lingewaard","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"45,879","NLD"
1588,"Midden-Delfland","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,000","NLD"
1589,"Neerijnen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,353","NLD"
1590,"Overbetuwe","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"46,000","NLD"
1591,"s-Hertogenbosch","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"136,499","NLD"
1592,"Schiedam","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"76,538","NLD"
1593,"Tilburg","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"203,500","NLD"
1594,"Uitgeest","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,000","NLD"
1596,"Utrecht","City","Netherlands","Clean Air Initiative;;Global Covenant of Mayors for Climate & Energy","","",NA,NA,"334,295","NLD"
1597,"Zaanstad","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"140,000","NLD"
1598,"Zoetermeer","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"121,580","NLD"
1599,"Christchurch","City","New Zealand","Global Covenant of Mayors for Climate & Energy;;DivestInvest","","",NA,NA,"381,500","NZL"
1600,"Dunedin","City","New Zealand","Global Covenant of Mayors for Climate & Energy;;DivestInvest","","",NA,NA,"117,400","NZL"
1601,"Isoko South","City","Nigeria","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"235,147","NGA"
1602,"Kochani","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"38,092","MKD"
1603,"Kumanovo","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"105,000","MKD"
1604,"Skopje","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"600,000","MKD"
1605,"Strumica","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"54,676","MKD"
1606,"Tetovo","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"80,000","MKD"
1607,"Bergen","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"256,600","NOR"
1608,"Frogn","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,153","NOR"
1609,"Hurdal","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,679","NOR"
1610,"Porsgrunn","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"34,186","NOR"
1611,"Ski","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"29,307","NOR"
1612,"Stavanger","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"130,754","NOR"
1613,"Sør Østerdalen","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"35,155","NOR"
1614,"Ålesund","City","Norway","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"42,317","NOR"
1615,"Karachi","City","Pakistan","Global Covenant of Mayors for Climate & Energy;;Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"25 million","PAK"
1617,"Arraiján","City","Panama","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"220,779","PAN"
1618,"Colon","City","Panama","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"206,553","PAN"
1619,"Panama City","City","Panama","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1.43 million","PAN"
1620,"San Miguelito","City","Panama","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"315,019","PAN"
1621,"Santa Anita","City","Peru","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"184,614","PER"
1622,"Rimac","City","Peru","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"164,911","PER"
1623,"Baybay","City","Philippines","Clean Air Initiative;;Global Covenant of Mayors for Climate & Energy","","",NA,NA,"109,432","PHL"
1624,"Calbayog","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"183,851","PHL"
1625,"Cebu","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"866,171","PHL"
1626,"Angeles City","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"470,282","PHL"
1627,"Legazpi, Philippines","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"196,639","PHL"
1628,"Makati","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"529,039","PHL"
1629,"Marikina","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"424,150","PHL"
1630,"Puerto Princesa","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"222,673","PHL"
1631,"San Jose del Monte","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"454,553","PHL"
1632,"Science City of Munoz","City","Philippines","Global Covenant of Mayors for Climate & Energy;;SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"75,462","PHL"
1633,"Tabuk","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"103,912","PHL"
1634,"Tacloban","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"242,089","PHL"
1635,"Talisay","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"200,772","PHL"
1636,"Tarlac City","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"318,332","PHL"
1637,"Tuguegarao","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"138,865","PHL"
1638,"Borongan","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"64,457","PHL"
1639,"Catbalogan","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"94,317","PHL"
1640,"Cauayan","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"128,032","PHL"
1641,"Naga","City","Philippines","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"174,931","PHL"
1642,"Besko","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,536","POL"
1643,"Bestwina","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,315","POL"
1644,"Bielawa","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"33,000","POL"
1645,"Bielsko-Biala","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"178,000","POL"
1646,"Blazowa","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,777","POL"
1647,"Brusy","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,222","POL"
1648,"Bydgoszcz","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"363,020","POL"
1649,"Chojnice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,076","POL"
1650,"Chorzele","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,783","POL"
1651,"Czarna Dabrówka","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,965","POL"
1652,"Czestochowa","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"235,798","POL"
1653,"Dabrowa Górnicza","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"121,500","POL"
1654,"Dzierzoniów","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"34,168","POL"
1655,"Elk","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"57,449","POL"
1656,"Gmina Lubin","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,083","POL"
1657,"Gmina Palecznica","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,732","POL"
1658,"Gmina Przykona","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,402","POL"
1659,"Gniew","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,821","POL"
1660,"Gniewino","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,100","POL"
1661,"Grybów","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,188","POL"
1662,"Hel","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,845","POL"
1663,"Jasienica","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20,807","POL"
1664,"Jaslo","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,260","POL"
1665,"Jaworze","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,883","POL"
1666,"Kaliska","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,267","POL"
1668,"Kolbuszowa","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"25,144","POL"
1669,"Kolno","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,579","POL"
1670,"Koscierzyna","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"23,138","POL"
1671,"Kozy","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,000","POL"
1672,"Krokowa","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,684","POL"
1673,"Laszki","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,096","POL"
1674,"Lebork","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"34,000","POL"
1675,"Lekawica","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,375","POL"
1676,"Lisków","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,440","POL"
1677,"Lubianka","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,400","POL"
1678,"Miastko","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,574","POL"
1679,"Miasto i Gmina Sztum","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,999","POL"
1680,"Niepolomice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"23,952","POL"
1681,"Nowy Dwór Mazowiecki","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"27,585","POL"
1682,"Ornontowice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,000","POL"
1683,"Pelplin","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"16,435","POL"
1684,"Piaseczno","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"66,000","POL"
1685,"Pilzno","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"18,090","POL"
1686,"Plock","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"122,000","POL"
1687,"Porabka","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,140","POL"
1689,"Prusice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"9,207","POL"
1690,"Pruszcz Gdanski","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"25,856","POL"
1691,"Pruszcz Gdanski","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"28,566","POL"
1692,"Przemysl","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"66,909","POL"
1693,"Puck","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"24,582","POL"
1694,"Raciechowice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,000","POL"
1695,"Rumia","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"47,602","POL"
1696,"Rybnik","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"141,410","POL"
1697,"Skierniewice","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"48,548","POL"
1698,"Slupsk","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,529","POL"
1700,"Sokolów Malopolski","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,046","POL"
1701,"Sopot","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"37,550","POL"
1702,"Srem","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"31,500","POL"
1703,"Stare Juchy","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,800","POL"
1704,"Szczawno-Zdrój","City","Poland","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,575","POL"
